Year;Country;Growth rate per annum 2021;Growth rate per annum 2011-21;Share 2021;Value (Million Tonnes)
2019;Pakistan;0.13944965230648898;0.08845664381861251;0.0009216141308791182;7.052508500000001
2020;Canada;0.03497038056334589;0.03601899549012544;0.0057191557897551745;45.2849
2020;Mexico;0.036751038659836865;0.09237433050601762;0.0009105802231721182;7.7469200058587395
2020;US;0.08256960177475148;0.06193897925578562;0.06416650285838102;485.7378538031839
2020;Venezuela;0.4445800462101157;0.24473357140199192;1.9298342461462123e-05;0.28473964432336235
2020;Greece;0.12439241484026642;0.20775296576839075;0.0006992484502302842;6.544423638305446
2020;Romania;0.18525841020844336;0.06690142480279071;0.00217420974452583;15.032728
2020;Spain;0.04082989480390786;0.34314250359906207;1.2113621741507261e-05;0.095377
2020;Turkey;0.14932150581452786;0.012033995537216624;0.010478024230798112;74.71146844
2020;Russian Federation;0.08806013956441316;0.02541930424262473;0.05306385319494244;399.664238235294
2020;Other Africa;0.28291411330910066;0.2188690523477641;0.001923898592540518;12.289493984076504
2020;India;0.07130963858723316;0.037068965826993816;0.09926513454068905;759.3309999999999
2020;Mongolia;0.24775084449817752;0.00206923151097671;0.003954375575690253;43.07899999999999
2020;South Korea;0.11632946617016415;0.0807410599343773;0.00010987911438256083;1.019
2020;Vietnam;0.008293739303020575;0.002616751850863519;0.0058543246174405286;48.37747
2021;Brazil;0.17023494297908837;0.008578213816110125;0.0010081709024133358;8.239395406984313
2021;Other S. & Cent. America;0.6116409748058773;0.1538890511163924;2.078968030892012e-05;0.1699061102040816
2021;USSR;;;0.0;0.0
2021;Uzbekistan;0.15999029822839406;0.022036181161565693;0.0005850267502070153;4.7812
2021;Other Africa;0.28291411330910066;0.2188690523477641;0.001923898592540518;15.723287776840568
2021;India;0.07130963858723316;0.037068965826993816;0.09926513454068905;811.2560000000002
2021;Indonesia;0.09214398182849903;0.05683054477326621;0.07512773448641624;613.9902559999998
2021;Mongolia;0.24775084449817752;0.00206923151097671;0.003954375575690253;32.3176
2021;Thailand;0.07622026137876214;0.03971184766106084;0.00174014904940639;14.221572999999998
2021;Other Asia Pacific;0.06921512985474632;0.04004659187085946;0.007014259931471302;57.32486518348685
2021;European Union #;0.09720623180788435;0.05046664580128413;0.0416403865520049;340.31096204061816
1981;Canada;0.03497038056334589;0.03601899549012544;0.0057191557897551745;40.088
1981;Venezuela;0.4445800462101157;0.24473357140199192;1.9298342461462123e-05;0.05
1981;Romania;0.18525841020844336;0.06690142480279071;0.00217420974452583;39.564
1981;Serbia;0.07948120091690969;0.011164046136950989;0.004459716214643665;0.0
1981;Russian Federation;0.08806013956441316;0.02541930424262473;0.05306385319494244;0.0
1981;Other CIS;0.0985833829096252;0.06155879571526457;0.0008385855865926758;0.0
1981;Vietnam;0.008293739303020575;0.002616751850863519;0.0058543246174405286;6.0
1981;Other Asia Pacific;0.06921512985474632;0.04004659187085946;0.007014259931471302;48.5053019868924
1982;Mexico;0.036751038659836865;0.09237433050601762;0.0009105802231721182;3.751215811153323
1982;Brazil;0.17023494297908837;0.008578213816110125;0.0010081709024133358;6.346000000000001
1982;Other S. & Cent. America;0.6116409748058773;0.1538890511163924;2.078968030892012e-05;1.5657526881720432
1982;Czech Republic;0.001548048060778573;0.059356025660057155;0.0038540575854745032;118.79
1982;USSR;;;0.0;777.977
1982;India;0.07130963858723316;0.037068965826993816;0.09926513454068905;134.95000000000002
1982;Indonesia;0.09214398182849903;0.05683054477326621;0.07512773448641624;0.59
1982;of which: OECD;0.06380991183012563;0.03714854139014789;0.18384267350441383;2122.548062097553
1983;Canada;0.03497038056334589;0.03601899549012544;0.0057191557897551745;44.806999999999995
1983;US;0.08256960177475148;0.06193897925578562;0.06416650285838102;709.5009892077001
1983;Brazil;0.17023494297908837;0.008578213816110125;0.0010081709024133358;6.737
1983;Other S. & Cent. America;0.6116409748058773;0.1538890511163924;2.078968030892012e-05;1.5621908602150538
1983;Bulgaria;0.2681000757605534;0.026079081685833394;0.0034883783048158933;32.39
1983;Czech Republic;0.001548048060778573;0.059356025660057155;0.0038540575854745032;123.04000000000002
1983;Germany;0.17639856126119247;0.039512168236050194;0.015417336761918336;476.5
1983;Serbia;0.07948120091690969;0.011164046136950989;0.004459716214643665;0.0
1983;Kazakhstan;0.023045193099687333;0.0006507673971308803;0.014156284266664312;0.0
1983;USSR;;;0.0;774.7750000000002
1983;Other CIS;0.0985833829096252;0.06155879571526457;0.0008385855865926758;0.0
1983;South Africa;0.0434509168517383;0.007471407394631702;0.02869273947487627;145.61
1983;Pakistan;0.13944965230648898;0.08845664381861251;0.0009216141308791182;1.8200000000000005
1983;Non-OECD;0.05900431417266949;0.014729935856491405;0.8161573264955859;2001.242232992136
1984;Greece;0.12439241484026642;0.20775296576839075;0.0006992484502302842;32.5
1984;Uzbekistan;0.15999029822839406;0.022036181161565693;0.0005850267502070153;0.0
1984;Other CIS;0.0985833829096252;0.06155879571526457;0.0008385855865926758;0.0
1984;Indonesia;0.09214398182849903;0.05683054477326621;0.07512773448641624;1.47
1984;Thailand;0.07622026137876214;0.03971184766106084;0.00174014904940639;2.337226
1984;Other Asia Pacific;0.06921512985474632;0.04004659187085946;0.007014259931471302;53.1381470081649
1984;Non-OECD;0.05900431417266949;0.014729935856491405;0.8161573264955859;2098.168811747547
1985;Canada;0.03497038056334589;0.03601899549012544;0.0057191557897551745;60.853
1985;Brazil;0.17023494297908837;0.008578213816110125;0.0010081709024133358;7.712000000000001
1985;Other Africa;0.28291411330910066;0.2188690523477641;0.001923898592540518;2.370718
1985;Thailand;0.07622026137876214;0.03971184766106084;0.00174014904940639;5.14615
1985;of which: OECD;0.06380991183012563;0.03714854139014789;0.18384267350441383;2287.5852690809065
1985;Non-OECD;0.05900431417266949;0.014729935856491405;0.8161573264955859;2175.2220363681063
1986;US;0.08256960177475148;0.06193897925578562;0.06416650285838102;807.6798812825674
1986;Brazil;0.17023494297908837;0.008578213816110125;0.0010081709024133358;7.391
1986;Germany;0.17639856126119247;0.039512168236050194;0.015417336761918336;513.2180000000002
1986;Greece;0.12439241484026642;0.20775296576839075;0.0006992484502302842;38.1
1986;Serbia;0.07948120091690969;0.011164046136950989;0.004459716214643665;0.0
1986;USSR;;;0.0;0.0
1986;Zimbabwe;0.20035738172266493;0.023729341127490144;0.0003963497610064888;4.05
1986;Mongolia;0.24775084449817752;0.00206923151097671;0.003954375575690253;7.065
1987;US;0.08256960177475148;0.06193897925578562;0.06416650285838102;833.4869763053214
1987;Colombia;0.14233017319863284;0.035784157778402936;0.007292645008018513;14.594000000000001
1987;Hungary;0.18347694158636674;0.06294396198179919;0.0006102743817677052;22.84435
1987;Spain;0.04082989480390786;0.34314250359906207;1.2113621741507261e-05;34.634
1987;Russian Federation;0.08806013956441316;0.02541930424262473;0.05306385319494244;424.087
1987;Uzbekistan;0.15999029822839406;0.022036181161565693;0.0005850267502070153;5.0
1987;China;0.060418390703862235;0.009213240799223366;0.50485659904504;928.1
1987;Japan;0.12363858493504876;0.061402152128787635;8.255775824320797e-05;13.05
1987;New Zealand;0.02014585239989719;0.05329918501445485;0.000350880265601473;2.220996
1988;Other S. & Cent. America;0.6116409748058773;0.1538890511163924;2.078968030892012e-05;3.11251847311828
1988;Germany;0.17639856126119247;0.039512168236050194;0.015417336761918336;498.3250000000001
1988;Greece;0.12439241484026642;0.20775296576839075;0.0006992484502302842;48.32299999999999
1988;Romania;0.18525841020844336;0.06690142480279071;0.00217420974452583;62.917
1988;Serbia;0.07948120091690969;0.011164046136950989;0.004459716214643665;0.0
1988;Turkey;0.14932150581452786;0.012033995537216624;0.010478024230798112;39.218
1988;Other Europe;0.08143485051837951;0.04231395217761902;0.005592722588804486;139.40875729698166
1988;Russian Federation;0.08806013956441316;0.02541930424262473;0.05306385319494244;440.0
1988;Other CIS;0.0985833829096252;0.06155879571526457;0.0008385855865926758;9.33606118417698
1988;Australia;0.02116683601316338;0.012366836805291825;0.0585606985827059;189.5125
1988;Indonesia;0.09214398182849903;0.05683054477326621;0.07512773448641624;4.49
1988;Pakistan;0.13944965230648898;0.08845664381861251;0.0009216141308791182;2.7
1988;Thailand;0.07622026137876214;0.03971184766106084;0.00174014904940639;7.295058999999998
1989;US;0.08256960177475148;0.06193897925578562;0.06416650285838102;889.7021531375128
1989;Greece;0.12439241484026642;0.20775296576839075;0.0006992484502302842;51.86600000000001
1989;Hungary;0.18347694158636674;0.06294396198179919;0.0006102743817677052;20.029843
1989;Ukraine;0.022555655053976054;0.08884036755734281;0.0030495710010741105;161.8276379668049
1989;Other Europe;0.08143485051837951;0.04231395217761902;0.005592722588804486;146.0568069532747
1989;Australia;0.02116683601316338;0.012366836805291825;0.0585606985827059;204.5395
1990;Spain;0.04082989480390786;0.34314250359906207;1.2113621741507261e-05;35.952
1990;Turkey;0.14932150581452786;0.012033995537216624;0.010478024230798112;47.428
1990;Indonesia;0.09214398182849903;0.05683054477326621;0.07512773448641624;10.73
1990;Japan;0.12363858493504876;0.061402152128787635;8.255775824320797e-05;8.26
1991;Mexico;0.036751038659836865;0.09237433050601762;0.0009105802231721182;6.405623111272383
1991;Brazil;0.17023494297908837;0.008578213816110125;0.0010081709024133358;4.910049
1991;Venezuela;0.4445800462101157;0.24473357140199192;1.9298342461462123e-05;2.4
1991;Greece;0.12439241484026642;0.20775296576839075;0.0006992484502302842;52.695
1991;Hungary;0.18347694158636674;0.06294396198179919;0.0006102743817677052;16.974206000000002
1991;Poland;0.07187884398472422;0.02544615299471864;0.013170857044768721;209.79
1991;Turkey;0.14932150581452786;0.012033995537216624;0.010478024230798112;46.108
1991;United Kingdom;0.36848533243957005;0.24934977155217042;0.00012894522084479985;94.20199999999998
1991;Russian Federation;0.08806013956441316;0.02541930424262473;0.05306385319494244;362.2358823529412
1991;USSR;;;0.0;0.0
1991;Other CIS;0.0985833829096252;0.06155879571526457;0.0008385855865926758;7.673999999999999
1991;India;0.07130963858723316;0.037068965826993816;0.09926513454068905;239.9
1991;Vietnam;0.008293739303020575;0.002616751850863519;0.0058543246174405286;5.2
1992;Mexico;0.036751038659836865;0.09237433050601762;0.0009105802231721182;6.1041775612390134
1992;Brazil;0.17023494297908837;0.008578213816110125;0.0010081709024133358;4.629000000000001
1992;Colombia;0.14233017319863284;0.035784157778402936;0.007292645008018513;21.9
1992;Greece;0.12439241484026642;0.20775296576839075;0.0006992484502302842;55.051
1992;Serbia;0.07948120091690969;0.011164046136950989;0.004459716214643665;0.0
1992;Turkey;0.14932150581452786;0.012033995537216624;0.010478024230798112;51.431000000000004
1992;USSR;;;0.0;0.0
1992;China;0.060418390703862235;0.009213240799223366;0.50485659904504;1116.38
1992;Mongolia;0.24775084449817752;0.00206923151097671;0.003954375575690253;6.2474
1992;Other Asia Pacific;0.06921512985474632;0.04004659187085946;0.007014259931471302;41.2954683807843
1992;of which: OECD;0.06380991183012563;0.03714854139014789;0.18384267350441383;2146.0339158517318
1993;Brazil;0.17023494297908837;0.008578213816110125;0.0010081709024133358;4.550757
1993;Uzbekistan;0.15999029822839406;0.022036181161565693;0.0005850267502070153;3.807
1993;Other CIS;0.0985833829096252;0.06155879571526457;0.0008385855865926758;4.817000000000001
1993;South Africa;0.0434509168517383;0.007471407394631702;0.02869273947487627;188.214016
1993;India;0.07130963858723316;0.037068965826993816;0.09926513454068905;263.19
1993;New Zealand;0.02014585239989719;0.05329918501445485;0.000350880265601473;3.336808
1993;Vietnam;0.008293739303020575;0.002616751850863519;0.0058543246174405286;6.5
1993;Non-OECD;0.05900431417266949;0.014729935856491405;0.8161573264955859;2386.35623985578
1993;European Union #;0.09720623180788435;0.05046664580128413;0.0416403865520049;784.8718727503496
1994;Mexico;0.036751038659836865;0.09237433050601762;0.0009105802231721182;8.999131458916555
1994;Bulgaria;0.2681000757605534;0.026079081685833394;0.0034883783048158933;31.02933178379555
1994;Poland;0.07187884398472422;0.02544615299471864;0.013170857044768721;200.7
1994;Spain;0.04082989480390786;0.34314250359906207;1.2113621741507261e-05;29.490999999999996
1994;Turkey;0.14932150581452786;0.012033995537216624;0.010478024230798112;54.372
1994;Kazakhstan;0.023045193099687333;0.0006507673971308803;0.014156284266664312;104.625
1994;South Africa;0.0434509168517383;0.007471407394631702;0.02869273947487627;195.80544
1994;Japan;0.12363858493504876;0.061402152128787635;8.255775824320797e-05;6.93
1994;European Union #;0.09720623180788435;0.05046664580128413;0.0416403865520049;757.7326723871283
1995;Other S. & Cent. America;0.6116409748058773;0.1538890511163924;2.078968030892012e-05;1.8430223548387097
1995;Poland;0.07187884398472422;0.02544615299471864;0.013170857044768721;200.72
1995;Spain;0.04082989480390786;0.34314250359906207;1.2113621741507261e-05;28.464000000000002
1995;South Africa;0.0434509168517383;0.007471407394631702;0.02869273947487627;206.2107
1995;of which: OECD;0.06380991183012563;0.03714854139014789;0.18384267350441383;2092.456393627663
1995;European Union #;0.09720623180788435;0.05046664580128413;0.0416403865520049;746.1323897264683
1996;US;0.08256960177475148;0.06193897925578562;0.06416650285838102;965.1138862032001
1996;Brazil;0.17023494297908837;0.008578213816110125;0.0010081709024133358;4.761189
1996;Bulgaria;0.2681000757605534;0.026079081685833394;0.0034883783048158933;33.57519594044364
1996;Poland;0.07187884398472422;0.02544615299471864;0.013170857044768721;201.72
1996;Spain;0.04082989480390786;0.34314250359906207;1.2113621741507261e-05;27.37
1996;Ukraine;0.022555655053976054;0.08884036755734281;0.0030495710010741105;57.989
1996;United Kingdom;0.36848533243957005;0.24934977155217042;0.00012894522084479985;50.196999999999996
1996;Japan;0.12363858493504876;0.061402152128787635;8.255775824320797e-05;6.48
1996;Mongolia;0.24775084449817752;0.00206923151097671;0.003954375575690253;5.11
1996;South Korea;0.11632946617016415;0.0807410599343773;0.00010987911438256083;4.9510000000000005
1996;Vietnam;0.008293739303020575;0.002616751850863519;0.0058543246174405286;9.823
1997;Mexico;0.036751038659836865;0.09237433050601762;0.0009105802231721182;9.424212150627277
1997;US;0.08256960177475148;0.06193897925578562;0.06416650285838102;988.7696344403997
1997;Serbia;0.07948120091690969;0.011164046136950989;0.004459716214643665;0.0
1997;Spain;0.04082989480390786;0.34314250359906207;1.2113621741507261e-05;26.467
1997;Other Europe;0.08143485051837951;0.04231395217761902;0.005592722588804486;103.27951221219513
1997;Kazakhstan;0.023045193099687333;0.0006507673971308803;0.014156284266664312;72.64699999999999
1997;Russian Federation;0.08806013956441316;0.02541930424262473;0.05306385319494244;250.3853657624503
1997;USSR;;;0.0;0.0
1997;Vietnam;0.008293739303020575;0.002616751850863519;0.0058543246174405286;11.387999999999998
1997;of which: OECD;0.06380991183012563;0.03714854139014789;0.18384267350441383;2160.9822564932224
1998;Serbia;0.07948120091690969;0.011164046136950989;0.004459716214643665;0.0
1998;Other Europe;0.08143485051837951;0.04231395217761902;0.005592722588804486;95.0327318887104
1998;Australia;0.02116683601316338;0.012366836805291825;0.0585606985827059;290.749
1998;China;0.060418390703862235;0.009213240799223366;0.50485659904504;1332.0286
1998;India;0.07130963858723316;0.037068965826993816;0.09926513454068905;320.918
1998;Indonesia;0.09214398182849903;0.05683054477326621;0.07512773448641624;62.23
1998;Mongolia;0.24775084449817752;0.00206923151097671;0.003954375575690253;5.0569999999999995
1998;Pakistan;0.13944965230648898;0.08845664381861251;0.0009216141308791182;3.32
1998;Thailand;0.07622026137876214;0.03971184766106084;0.00174014904940639;19.996195
1998;Vietnam;0.008293739303020575;0.002616751850863519;0.0058543246174405286;11.672
1998;Non-OECD;0.05900431417266949;0.014729935856491405;0.8161573264955859;2512.62256955587
1999;US;0.08256960177475148;0.06193897925578562;0.06416650285838102;998.2941666057001
1999;Colombia;0.14233017319863284;0.035784157778402936;0.007292645008018513;32.754
1999;Czech Republic;0.001548048060778573;0.059356025660057155;0.0038540575854745032;59.133
1999;Greece;0.12439241484026642;0.20775296576839075;0.0006992484502302842;62.051
1999;Hungary;0.18347694158636674;0.06294396198179919;0.0006102743817677052;14.917
1999;Poland;0.07187884398472422;0.02544615299471864;0.013170857044768721;172.73000000000005
1999;Other CIS;0.0985833829096252;0.06155879571526457;0.0008385855865926758;3.5264999999999995
1999;Zimbabwe;0.20035738172266493;0.023729341127490144;0.0003963497610064888;4.98
1999;China;0.060418390703862235;0.009213240799223366;0.50485659904504;1363.9973
1999;Vietnam;0.008293739303020575;0.002616751850863519;0.0058543246174405286;9.629
1999;European Union #;0.09720623180788435;0.05046664580128413;0.0416403865520049;623.9161396889417
2000;US;0.08256960177475148;0.06193897925578562;0.06416650285838102;973.9643801364
2000;Brazil;0.17023494297908837;0.008578213816110125;0.0010081709024133358;6.696842
2000;Other S. & Cent. America;0.6116409748058773;0.1538890511163924;2.078968030892012e-05;0.7774064516129032
2000;Czech Republic;0.001548048060778573;0.059356025660057155;0.0038540575854745032;65.16199999999999
2000;Romania;0.18525841020844336;0.06690142480279071;0.00217420974452583;29.294
2000;South Africa;0.0434509168517383;0.007471407394631702;0.02869273947487627;224.199281
2000;China;0.060418390703862235;0.009213240799223366;0.50485659904504;1384.1845
2000;India;0.07130963858723316;0.037068965826993816;0.09926513454068905;334.797
2000;Other Asia Pacific;0.06921512985474632;0.04004659187085946;0.007014259931471302;32.29835000096174
2000;of which: OECD;0.06380991183012563;0.03714854139014789;0.18384267350441383;2080.3821830867805
2001;Brazil;0.17023494297908837;0.008578213816110125;0.0010081709024133358;5.645578
2001;Other S. & Cent. America;0.6116409748058773;0.1538890511163924;2.078968030892012e-05;0.7735306779661019
2001;Poland;0.07187884398472422;0.02544615299471864;0.013170857044768721;163.54
2001;Romania;0.18525841020844336;0.06690142480279071;0.00217420974452583;33.303000000000004
2001;Uzbekistan;0.15999029822839406;0.022036181161565693;0.0005850267502070153;2.7110000000000003
2001;South Africa;0.0434509168517383;0.007471407394631702;0.02869273947487627;223.560276
2001;Other Africa;0.28291411330910066;0.2188690523477641;0.001923898592540518;1.869916
2001;Japan;0.12363858493504876;0.061402152128787635;8.255775824320797e-05;3.2
2001;Vietnam;0.008293739303020575;0.002616751850863519;0.0058543246174405286;13.397
2001;of which: OECD;0.06380991183012563;0.03714854139014789;0.18384267350441383;2160.9745206595467
2002;Romania;0.18525841020844336;0.06690142480279071;0.00217420974452583;30.428
2002;Spain;0.04082989480390786;0.34314250359906207;1.2113621741507261e-05;22.035
2002;Zimbabwe;0.20035738172266493;0.023729341127490144;0.0003963497610064888;3.938175
2002;China;0.060418390703862235;0.009213240799223366;0.50485659904504;1550.4003
2002;Indonesia;0.09214398182849903;0.05683054477326621;0.07512773448641624;103.329093
2002;Japan;0.12363858493504876;0.061402152128787635;8.255775824320797e-05;1.3694480000000002
2002;Thailand;0.07622026137876214;0.03971184766106084;0.00174014904940639;19.601984
2002;European Union #;0.09720623180788435;0.05046664580128413;0.0416403865520049;633.0035156465053
2003;US;0.08256960177475148;0.06193897925578562;0.06416650285838102;972.2779237790998
2003;Czech Republic;0.001548048060778573;0.059356025660057155;0.0038540575854745032;63.90600000000001
2003;Serbia;0.07948120091690969;0.011164046136950989;0.004459716214643665;0.0
2003;Spain;0.04082989480390786;0.34314250359906207;1.2113621741507261e-05;20.548
2003;United Kingdom;0.36848533243957005;0.24934977155217042;0.00012894522084479985;28.278729
2003;Other Europe;0.08143485051837951;0.04231395217761902;0.005592722588804486;101.35218905251335
2003;China;0.060418390703862235;0.009213240799223366;0.50485659904504;1834.8987
2003;Indonesia;0.09214398182849903;0.05683054477326621;0.07512773448641624;114.278
2003;Japan;0.12363858493504876;0.061402152128787635;8.255775824320797e-05;1.337921
2003;Pakistan;0.13944965230648898;0.08845664381861251;0.0009216141308791182;3.339
2003;Thailand;0.07622026137876214;0.03971184766106084;0.00174014904940639;18.843395
2003;Other Asia Pacific;0.06921512985474632;0.04004659187085946;0.007014259931471302;33.04085200219223
2004;Ukraine;0.022555655053976054;0.08884036755734281;0.0030495710010741105;60.28100000000001
2004;USSR;;;0.0;0.0
2004;South Africa;0.0434509168517383;0.007471407394631702;0.02869273947487627;242.82169399999995
2004;China;0.060418390703862235;0.009213240799223366;0.50485659904504;2122.6108
2004;Mongolia;0.24775084449817752;0.00206923151097671;0.003954375575690253;6.865
2004;South Korea;0.11632946617016415;0.0807410599343773;0.00010987911438256083;3.1910000000000003
2004;Thailand;0.07622026137876214;0.03971184766106084;0.00174014904940639;20.059844000000002
2005;Greece;0.12439241484026642;0.20775296576839075;0.0006992484502302842;69.398
2005;Romania;0.18525841020844336;0.06690142480279071;0.00217420974452583;31.112
2005;Other CIS;0.0985833829096252;0.06155879571526457;0.0008385855865926758;2.7408
2005;China;0.060418390703862235;0.009213240799223366;0.50485659904504;2365.146
2005;New Zealand;0.02014585239989719;0.05329918501445485;0.000350880265601473;5.267160999999999
2006;Mexico;0.036751038659836865;0.09237433050601762;0.0009105802231721182;14.109923394653725
2006;Spain;0.04082989480390786;0.34314250359906207;1.2113621741507261e-05;18.399
2006;United Kingdom;0.36848533243957005;0.24934977155217042;0.00012894522084479985;18.517162
2006;USSR;;;0.0;0.0
2006;India;0.07130963858723316;0.037068965826993816;0.09926513454068905;449.67100000000005
2006;Japan;0.12363858493504876;0.061402152128787635;8.255775824320797e-05;1.359869
2006;Mongolia;0.24775084449817752;0.00206923151097671;0.003954375575690253;8.074100000000001
2006;New Zealand;0.02014585239989719;0.05329918501445485;0.000350880265601473;5.6735310000000005
2007;Canada;0.03497038056334589;0.03601899549012544;0.0057191557897551745;68.9543
2007;US;0.08256960177475148;0.06193897925578562;0.06416650285838102;1040.2097284845
2007;Colombia;0.14233017319863284;0.035784157778402936;0.007292645008018513;69.90221
2007;Serbia;0.07948120091690969;0.011164046136950989;0.004459716214643665;37.658
2007;Turkey;0.14932150581452786;0.012033995537216624;0.010478024230798112;75.365
2007;Kazakhstan;0.023045193099687333;0.0006507673971308803;0.014156284266664312;97.8286
2007;Australia;0.02116683601316338;0.012366836805291825;0.0585606985827059;396.51370401
2007;Thailand;0.07622026137876214;0.03971184766106084;0.00174014904940639;18.239176
2007;Non-OECD;0.05900431417266949;0.014729935856491405;0.8161573264955859;4440.3847945277175
2007;European Union #;0.09720623180788435;0.05046664580128413;0.0416403865520049;600.2948606205592
2008;Colombia;0.14233017319863284;0.035784157778402936;0.007292645008018513;73.50209
2008;Germany;0.17639856126119247;0.039512168236050194;0.015417336761918336;192.484
2008;Poland;0.07187884398472422;0.02544615299471864;0.013170857044768721;144.013
2008;Spain;0.04082989480390786;0.34314250359906207;1.2113621741507261e-05;10.203
2008;USSR;;;0.0;0.0
2008;Uzbekistan;0.15999029822839406;0.022036181161565693;0.0005850267502070153;3.602
2008;Other CIS;0.0985833829096252;0.06155879571526457;0.0008385855865926758;3.0513000000000003
2008;Zimbabwe;0.20035738172266493;0.023729341127490144;0.0003963497610064888;1.50908
2008;Non-OECD;0.05900431417266949;0.014729935856491405;0.8161573264955859;4681.7929421985855
2009;Bulgaria;0.2681000757605534;0.026079081685833394;0.0034883783048158933;27.299370354414343
2009;Serbia;0.07948120091690969;0.011164046136950989;0.004459716214643665;38.814
2009;Other Africa;0.28291411330910066;0.2188690523477641;0.001923898592540518;1.4421371
2010;US;0.08256960177475148;0.06193897925578562;0.06416650285838102;983.7221930329356
2010;Serbia;0.07948120091690969;0.011164046136950989;0.004459716214643665;37.864000000000004
2010;Ukraine;0.022555655053976054;0.08884036755734281;0.0030495710010741105;55.387
2010;Other Europe;0.08143485051837951;0.04231395217761902;0.005592722588804486;68.52979280912173
2010;South Africa;0.0434509168517383;0.007471407394631702;0.02869273947487627;254.52194200000002
2010;Other Africa;0.28291411330910066;0.2188690523477641;0.001923898592540518;1.8927601
2010;Other Asia Pacific;0.06921512985474632;0.04004659187085946;0.007014259931471302;37.013840575
2010;Non-OECD;0.05900431417266949;0.014729935856491405;0.8161573264955859;5297.8049823221945
2011;US;0.08256960177475148;0.06193897925578562;0.06416650285838102;993.9365375578993
2011;Czech Republic;0.001548048060778573;0.059356025660057155;0.0038540575854745032;58.08000000000001
2011;Spain;0.04082989480390786;0.34314250359906207;1.2113621741507261e-05;6.621
2011;Turkey;0.14932150581452786;0.012033995537216624;0.010478024230798112;75.9783
2011;United Kingdom;0.36848533243957005;0.24934977155217042;0.00012894522084479985;18.551978210657122
2011;Russian Federation;0.08806013956441316;0.02541930424262473;0.05306385319494244;337.39999999999986
2011;Zimbabwe;0.20035738172266493;0.023729341127490144;0.0003963497610064888;2.5620540000000003
2011;Other Africa;0.28291411330910066;0.2188690523477641;0.001923898592540518;2.17256541
2011;India;0.07130963858723316;0.037068965826993816;0.09926513454068905;563.7434895359951
2011;Japan;0.12363858493504876;0.061402152128787635;8.255775824320797e-05;1.271521
2011;Non-OECD;0.05900431417266949;0.014729935856491405;0.8161573264955859;5762.75746098924
2011;European Union #;0.09720623180788435;0.05046664580128413;0.0416403865520049;571.180919148247
2012;US;0.08256960177475148;0.06193897925578562;0.06416650285838102;922.1155249958044
2012;Brazil;0.17023494297908837;0.008578213816110125;0.0010081709024133358;8.174374
2012;Hungary;0.18347694158636674;0.06294396198179919;0.0006102743817677052;9.29
2012;Spain;0.04082989480390786;0.34314250359906207;1.2113621741507261e-05;6.181
2012;Russian Federation;0.08806013956441316;0.02541930424262473;0.05306385319494244;358.3
2012;Zimbabwe;0.20035738172266493;0.023729341127490144;0.0003963497610064888;1.5936
2012;Japan;0.12363858493504876;0.061402152128787635;8.255775824320797e-05;1.3210620000000002
2012;Thailand;0.07622026137876214;0.03971184766106084;0.00174014904940639;18.066429
2012;European Union #;0.09720623180788435;0.05046664580128413;0.0416403865520049;573.5378999665803
2013;US;0.08256960177475148;0.06193897925578562;0.06416650285838102;893.4333938295813
2013;Brazil;0.17023494297908837;0.008578213816110125;0.0010081709024133358;9.468086
2013;Other S. & Cent. America;0.6116409748058773;0.1538890511163924;2.078968030892012e-05;3.1705330000000003
2013;Bulgaria;0.2681000757605534;0.026079081685833394;0.0034883783048158933;28.634827535710716
2013;Czech Republic;0.001548048060778573;0.059356025660057155;0.0038540575854745032;49.131
2013;United Kingdom;0.36848533243957005;0.24934977155217042;0.00012894522084479985;12.76744561296463
2013;Other CIS;0.0985833829096252;0.06155879571526457;0.0008385855865926758;4.1914
2013;China;0.060418390703862235;0.009213240799223366;0.50485659904504;3974.322000000001
2013;New Zealand;0.02014585239989719;0.05329918501445485;0.000350880265601473;4.62546298
2013;Thailand;0.07622026137876214;0.03971184766106084;0.00174014904940639;18.110763000000002
2013;of which: OECD;0.06380991183012563;0.03714854139014789;0.18384267350441383;2113.37683833571
2014;Colombia;0.14233017319863284;0.035784157778402936;0.007292645008018513;89.41199999999998
2014;Germany;0.17639856126119247;0.039512168236050194;0.015417336761918336;185.795
2014;Other Europe;0.08143485051837951;0.04231395217761902;0.005592722588804486;67.90570771403902
2014;Mongolia;0.24775084449817752;0.00206923151097671;0.003954375575690253;24.4493
2014;European Union #;0.09720623180788435;0.05046664580128413;0.0416403865520049;528.0501137006605
2015;Canada;0.03497038056334589;0.03601899549012544;0.0057191557897551745;62.35519999999999
2015;Czech Republic;0.001548048060778573;0.059356025660057155;0.0038540575854745032;46.53100000000001
2015;Russian Federation;0.08806013956441316;0.02541930424262473;0.05306385319494244;372.48235294117654
2015;China;0.060418390703862235;0.009213240799223366;0.50485659904504;3746.5416
2015;Pakistan;0.13944965230648898;0.08845664381861251;0.0009216141308791182;3.325
2015;European Union #;0.09720623180788435;0.05046664580128413;0.0416403865520049;519.0911748364393
2016;Other S. & Cent. America;0.6116409748058773;0.1538890511163924;2.078968030892012e-05;2.81743906
2016;Bulgaria;0.2681000757605534;0.026079081685833394;0.0034883783048158933;31.288951268147937
2016;Romania;0.18525841020844336;0.06690142480279071;0.00217420974452583;22.987
2016;Spain;0.04082989480390786;0.34314250359906207;1.2113621741507261e-05;1.741802
