spo_id,lat,long,pollutant,station,network,zone
SPO-FR03037_21,43.28334,5.511384,21,STA-FR03037,NET-FR070A,ZON-FR03A02
SPO-FR03037_20,43.28334,5.511384,20,STA-FR03037,NET-FR070A,ZON-FR93ZAG01
SPO-FR03037_7,43.28334,5.511384,7,STA-FR03037,NET-FR070A,ZON-FR93ZAG01
SPO-FR03037_464,43.28334,5.511384,464,STA-FR03037,NET-FR070A,ZON-FR03A02
SPO-FR03037_482,43.28334,5.511384,482,STA-FR03037,NET-FR070A,ZON-FR03A02
SPO-FR03043_5018,43.305286,5.394716,5018,STA-FR03043,NET-FR070A,ZON-FR93ZAG01
SPO-FR03043_5029,43.305286,5.394716,5029,STA-FR03043,NET-FR070A,ZON-FR93ZAG01
SPO-FR03043_5610,43.305286,5.394716,5610,STA-FR03043,NET-FR070A,ZON-FR93ZAG01
SPO-FR03043_5617,43.305286,5.394716,5617,STA-FR03043,NET-FR070A,ZON-FR93ZAG01
SPO-FR03043_5381,43.305286,5.394716,5381,STA-FR03043,NET-FR070A,ZON-FR93ZAG01
SPO-FR03043_5623,43.305286,5.394716,5623,STA-FR03043,NET-FR070A,ZON-FR93ZAG01
SPO-FR03043_5759,43.305286,5.394716,5759,STA-FR03043,NET-FR070A,ZON-FR93ZAG01
SPO-FR03043_5626,43.305286,5.394716,5626,STA-FR03043,NET-FR070A,ZON-FR93ZAG01
SPO-FR03043_431,43.305286,5.394716,431,STA-FR03043,NET-FR070A,ZON-FR93ZAG01
SPO-FR03043_21,43.305286,5.394716,21,STA-FR03043,NET-FR070A,ZON-FR93ZAG01
SPO-FR03043_20,43.305286,5.394716,20,STA-FR03043,NET-FR070A,ZON-FR93ZAG01
SPO-FR03043_5014,43.305286,5.394716,5014,STA-FR03043,NET-FR070A,ZON-FR93ZAG01
SPO-FR03043_5406,43.305286,5.394716,5406,STA-FR03043,NET-FR070A,ZON-FR93ZAG01
SPO-FR03043_5419,43.305286,5.394716,5419,STA-FR03043,NET-FR070A,ZON-FR93ZAG01
SPO-FR03043_5655,43.305286,5.394716,5655,STA-FR03043,NET-FR070A,ZON-FR93ZAG01
SPO-FR03043_38,43.305286,5.394716,38,STA-FR03043,NET-FR070A,ZON-FR93ZAG01
SPO-FR03043_8,43.305286,5.394716,8,STA-FR03043,NET-FR070A,ZON-FR93ZAG01
SPO-FR03043_5015,43.305286,5.394716,5015,STA-FR03043,NET-FR070A,ZON-FR93ZAG01
SPO-FR03043_7,43.305286,5.394716,7,STA-FR03043,NET-FR070A,ZON-FR93ZAG01
SPO-FR03043_5,43.305286,5.394716,5,STA-FR03043,NET-FR070A,ZON-FR93ZAG01
SPO-FR03043_6001,43.305286,5.394716,6001,STA-FR03043,NET-FR070A,ZON-FR93ZAG01
SPO-FR03043_5012,43.305286,5.394716,5012,STA-FR03043,NET-FR070A,ZON-FR93ZAG01
SPO-FR03043_1,43.305286,5.394716,1,STA-FR03043,NET-FR070A,ZON-FR93ZAG01
SPO-FR03043_464,43.305286,5.394716,464,STA-FR03043,NET-FR070A,ZON-FR93ZAG01
SPO-FR03043_482,43.305286,5.394716,482,STA-FR03043,NET-FR070A,ZON-FR93ZAG01
SPO-FR03047_38,43.296967,5.383156,38,STA-FR03047,NET-FR070A,ZON-FR03A02
SPO-FR03047_8,43.296967,5.383156,8,STA-FR03047,NET-FR070A,ZON-FR03A02
SPO-FR03048_7,43.55578,5.461232,7,STA-FR03048,NET-FR070A,ZON-FR93ZAG01
SPO-FR03060_38,43.101566,5.875404,38,STA-FR03060,NET-FR070A,ZON-FR93ZAG03
SPO-FR03060_8,43.101566,5.875404,8,STA-FR03060,NET-FR070A,ZON-FR93ZAG03
SPO-FR03060_7,43.101566,5.875404,7,STA-FR03060,NET-FR070A,ZON-FR03A03
SPO-FR03062_38,43.127476,5.927086,38,STA-FR03062,NET-FR070A,ZON-FR03A03
SPO-FR03062_8,43.127476,5.927086,8,STA-FR03062,NET-FR070A,ZON-FR03A03
SPO-FR03062_7,43.127476,5.927086,7,STA-FR03062,NET-FR070A,ZON-FR03A03
SPO-FR03062_6001,43.127476,5.927086,6001,STA-FR03062,NET-FR070A,ZON-FR03A03
SPO-FR03063_38,43.124584,5.924399,38,STA-FR03063,NET-FR070A,ZON-FR03A03
SPO-FR03063_8,43.124584,5.924399,8,STA-FR03063,NET-FR070A,ZON-FR03A03
SPO-FR03063_7,43.124584,5.924399,7,STA-FR03063,NET-FR070A,ZON-FR03A03
SPO-FR03063_5,43.124584,5.924399,5,STA-FR03063,NET-FR070A,ZON-FR03A03
SPO-FR03063_6001,43.124584,5.924399,6001,STA-FR03063,NET-FR070A,ZON-FR03A03
SPO-FR03064_7,43.135902,6.011513,7,STA-FR03064,NET-FR070A,ZON-FR93ZAG03
SPO-FR03067_7,43.39873,6.075611,7,STA-FR03067,NET-FR070A,ZON-FR93ZRE01
SPO-FR03067_5,43.39873,6.075611,5,STA-FR03067,NET-FR070A,ZON-FR93ZRE01
SPO-FR03068_5018,43.12682,5.921605,5018,STA-FR03068,NET-FR070A,ZON-FR03A03
SPO-FR03068_5029,43.12682,5.921605,5029,STA-FR03068,NET-FR070A,ZON-FR03A03
SPO-FR03068_5014,43.12682,5.921605,5014,STA-FR03068,NET-FR070A,ZON-FR03A03
SPO-FR03068_38,43.12682,5.921605,38,STA-FR03068,NET-FR070A,ZON-FR93ZAG03
SPO-FR03068_8,43.12682,5.921605,8,STA-FR03068,NET-FR070A,ZON-FR93ZAG03
SPO-FR03068_5015,43.12682,5.921605,5015,STA-FR03068,NET-FR070A,ZON-FR03A03
SPO-FR03068_5,43.12682,5.921605,5,STA-FR03068,NET-FR070A,ZON-FR93ZAG03
SPO-FR03068_5012,43.12682,5.921605,5012,STA-FR03068,NET-FR070A,ZON-FR03A03
SPO-FR03069_7,43.119736,6.131319,7,STA-FR03069,NET-FR070A,ZON-FR93ZAG03
SPO-FR03069_5,43.119736,6.131319,5,STA-FR03069,NET-FR070A,ZON-FR93ZAG03
SPO-FR03070_38,43.43786,6.768366,38,STA-FR03070,NET-FR070A,ZON-FR93ZAR01
SPO-FR03070_8,43.43786,6.768366,8,STA-FR03070,NET-FR070A,ZON-FR93ZAR01
SPO-FR03070_7,43.43786,6.768366,7,STA-FR03070,NET-FR070A,ZON-FR93ZAR01
SPO-FR03070_5,43.43786,6.768366,5,STA-FR03070,NET-FR070A,ZON-FR93ZAR01
SPO-FR03070_6001,43.43786,6.768366,6001,STA-FR03070,NET-FR070A,ZON-FR93ZAR01
SPO-FR03071_38,43.13111,5.924184,38,STA-FR03071,NET-FR070A,ZON-FR93ZAG03
SPO-FR03071_8,43.13111,5.924184,8,STA-FR03071,NET-FR070A,ZON-FR93ZAG03
SPO-FR03071_7,43.13111,5.924184,7,STA-FR03071,NET-FR070A,ZON-FR93ZAG03
SPO-FR03071_5,43.13111,5.924184,5,STA-FR03071,NET-FR070A,ZON-FR93ZAG03
SPO-FR03071_6001,43.13111,5.924184,6001,STA-FR03071,NET-FR070A,ZON-FR93ZAG03
SPO-FR03080_38,43.949673,4.804341,38,STA-FR03080,NET-FR070A,ZON-FR93ZAG04
SPO-FR03080_8,43.949673,4.804341,8,STA-FR03080,NET-FR070A,ZON-FR93ZAG04
SPO-FR03080_7,43.949673,4.804341,7,STA-FR03080,NET-FR070A,ZON-FR93ZAG04
SPO-FR03080_5,43.949673,4.804341,5,STA-FR03080,NET-FR070A,ZON-FR93ZAG04
SPO-FR03080_6001,43.949673,4.804341,6001,STA-FR03080,NET-FR070A,ZON-FR93ZAG04
SPO-FR03084_38,43.960144,4.856731,38,STA-FR03084,NET-FR070A,ZON-FR93ZAG04
SPO-FR03084_8,43.960144,4.856731,8,STA-FR03084,NET-FR070A,ZON-FR93ZAG04
SPO-FR03084_5,43.960144,4.856731,5,STA-FR03084,NET-FR070A,ZON-FR03A01
SPO-FR03086_7,43.88012,5.362038,7,STA-FR03086,NET-FR070A,ZON-FR93ZRE01
SPO-FR03087_38,43.93706,4.824909,38,STA-FR03087,NET-FR070A,ZON-FR93ZAG04
SPO-FR03087_8,43.93706,4.824909,8,STA-FR03087,NET-FR070A,ZON-FR93ZAG04
SPO-FR03087_5,43.93706,4.824909,5,STA-FR03087,NET-FR070A,ZON-FR93ZAG04
SPO-FR03088_7,44.06035,5.067413,7,STA-FR03088,NET-FR070A,ZON-FR93ZAG04
SPO-FR04002_5606,48.92972,2.294722,5606,STA-FR04002,NET-FR004A,ZON-FR04A01
SPO-FR04002_5029,48.92972,2.294722,5029,STA-FR04002,NET-FR004A,ZON-FR11ZAG01
SPO-FR04002_5610,48.92972,2.294722,5610,STA-FR04002,NET-FR004A,ZON-FR11ZAG01
SPO-FR04002_5617,48.92972,2.294722,5617,STA-FR04002,NET-FR004A,ZON-FR11ZAG01
SPO-FR04002_5623,48.92972,2.294722,5623,STA-FR04002,NET-FR004A,ZON-FR11ZAG01
SPO-FR04002_5759,48.92972,2.294722,5759,STA-FR04002,NET-FR004A,ZON-FR11ZAG01
SPO-FR04002_5626,48.92972,2.294722,5626,STA-FR04002,NET-FR004A,ZON-FR11ZAG01
SPO-FR04002_431,48.92972,2.294722,431,STA-FR04002,NET-FR004A,ZON-FR11ZAG01
SPO-FR04002_21,48.92972,2.294722,21,STA-FR04002,NET-FR004A,ZON-FR11ZAG01
SPO-FR04002_20,48.92972,2.294722,20,STA-FR04002,NET-FR004A,ZON-FR11ZAG01
SPO-FR04002_5406,48.92972,2.294722,5406,STA-FR04002,NET-FR004A,ZON-FR04A01
SPO-FR04002_5419,48.92972,2.294722,5419,STA-FR04002,NET-FR004A,ZON-FR11ZAG01
SPO-FR04002_5655,48.92972,2.294722,5655,STA-FR04002,NET-FR004A,ZON-FR11ZAG01
SPO-FR04002_38,48.92972,2.294722,38,STA-FR04002,NET-FR004A,ZON-FR11ZAG01
SPO-FR04002_8,48.92972,2.294722,8,STA-FR04002,NET-FR004A,ZON-FR11ZAG01
SPO-FR04002_5,48.92972,2.294722,5,STA-FR04002,NET-FR004A,ZON-FR11ZAG01
SPO-FR04002_6001,48.92972,2.294722,6001,STA-FR04002,NET-FR004A,ZON-FR11ZAG01
SPO-FR04002_5712,48.92972,2.294722,5712,STA-FR04002,NET-FR004A,ZON-FR04A01
SPO-FR04002_464,48.92972,2.294722,464,STA-FR04002,NET-FR004A,ZON-FR11ZAG01
SPO-FR04002_482,48.92972,2.294722,482,STA-FR04002,NET-FR004A,ZON-FR11ZAG01
SPO-FR04004_5018,48.891666,2.346667,5018,STA-FR04004,NET-FR004A,ZON-FR11ZAG01
SPO-FR04004_431,48.891666,2.346667,431,STA-FR04004,NET-FR004A,ZON-FR04A01
SPO-FR04004_21,48.891666,2.346667,21,STA-FR04004,NET-FR004A,ZON-FR04A01
SPO-FR04004_20,48.891666,2.346667,20,STA-FR04004,NET-FR004A,ZON-FR04A01
SPO-FR04004_5014,48.891666,2.346667,5014,STA-FR04004,NET-FR004A,ZON-FR11ZAG01
SPO-FR04004_38,48.891666,2.346667,38,STA-FR04004,NET-FR004A,ZON-FR11ZAG01
SPO-FR04004_8,48.891666,2.346667,8,STA-FR04004,NET-FR004A,ZON-FR11ZAG01
SPO-FR04004_5015,48.891666,2.346667,5015,STA-FR04004,NET-FR004A,ZON-FR11ZAG01
SPO-FR04004_7,48.891666,2.346667,7,STA-FR04004,NET-FR004A,ZON-FR11ZAG01
SPO-FR04004_5,48.891666,2.346667,5,STA-FR04004,NET-FR004A,ZON-FR11ZAG01
SPO-FR04004_5012,48.891666,2.346667,5012,STA-FR04004,NET-FR004A,ZON-FR11ZAG01
SPO-FR04004_464,48.891666,2.346667,464,STA-FR04004,NET-FR004A,ZON-FR04A01
SPO-FR04004_482,48.891666,2.346667,482,STA-FR04004,NET-FR004A,ZON-FR04A01
SPO-FR04008_7,48.799442,2.330556,7,STA-FR04008,NET-FR004A,ZON-FR04A01
SPO-FR04012_431,48.827778,2.3275,431,STA-FR04012,NET-FR004A,ZON-FR11ZAG01
SPO-FR04012_21,48.827778,2.3275,21,STA-FR04012,NET-FR004A,ZON-FR11ZAG01
SPO-FR04012_20,48.827778,2.3275,20,STA-FR04012,NET-FR004A,ZON-FR11ZAG01
SPO-FR04012_10,48.827778,2.3275,10,STA-FR04012,NET-FR004A,ZON-FR11ZAG01
SPO-FR04012_38,48.827778,2.3275,38,STA-FR04012,NET-FR004A,ZON-FR11ZAG01
SPO-FR04012_8,48.827778,2.3275,8,STA-FR04012,NET-FR004A,ZON-FR11ZAG01
SPO-FR04012_5,48.827778,2.3275,5,STA-FR04012,NET-FR004A,ZON-FR11ZAG01
SPO-FR04012_464,48.827778,2.3275,464,STA-FR04012,NET-FR004A,ZON-FR11ZAG01
SPO-FR04012_482,48.827778,2.3275,482,STA-FR04012,NET-FR004A,ZON-FR11ZAG01
SPO-FR04014_38,48.837223,2.3939,38,STA-FR04014,NET-FR004A,ZON-FR11ZAG01
SPO-FR04014_8,48.837223,2.3939,8,STA-FR04014,NET-FR004A,ZON-FR11ZAG01
SPO-FR04017_5606,48.88139,2.278056,5606,STA-FR04017,NET-FR004A,ZON-FR04A01
SPO-FR04017_5029,48.88139,2.278056,5029,STA-FR04017,NET-FR004A,ZON-FR04A01
SPO-FR04017_5610,48.88139,2.278056,5610,STA-FR04017,NET-FR004A,ZON-FR04A01
SPO-FR04017_5617,48.88139,2.278056,5617,STA-FR04017,NET-FR004A,ZON-FR04A01
SPO-FR04017_5623,48.88139,2.278056,5623,STA-FR04017,NET-FR004A,ZON-FR04A01
SPO-FR04017_5759,48.88139,2.278056,5759,STA-FR04017,NET-FR004A,ZON-FR04A01
SPO-FR04017_5626,48.88139,2.278056,5626,STA-FR04017,NET-FR004A,ZON-FR04A01
SPO-FR04017_5406,48.88139,2.278056,5406,STA-FR04017,NET-FR004A,ZON-FR04A01
SPO-FR04017_5419,48.88139,2.278056,5419,STA-FR04017,NET-FR004A,ZON-FR04A01
SPO-FR04017_5655,48.88139,2.278056,5655,STA-FR04017,NET-FR004A,ZON-FR04A01
SPO-FR04017_38,48.88139,2.278056,38,STA-FR04017,NET-FR004A,ZON-FR11ZAG01
SPO-FR04017_8,48.88139,2.278056,8,STA-FR04017,NET-FR004A,ZON-FR11ZAG01
SPO-FR04017_7,48.88139,2.278056,7,STA-FR04017,NET-FR004A,ZON-FR11ZAG01
SPO-FR04017_5712,48.88139,2.278056,5712,STA-FR04017,NET-FR004A,ZON-FR04A01
SPO-FR04017_1,48.88139,2.278056,1,STA-FR04017,NET-FR004A,ZON-FR11ZAG01
SPO-FR04018_431,48.9039,2.3847,431,STA-FR04018,NET-FR004A,ZON-FR04A01
SPO-FR04018_21,48.9039,2.3847,21,STA-FR04018,NET-FR004A,ZON-FR04A01
SPO-FR04018_20,48.9039,2.3847,20,STA-FR04018,NET-FR004A,ZON-FR04A01
SPO-FR04018_10,48.9039,2.3847,10,STA-FR04018,NET-FR004A,ZON-FR11ZAG01
SPO-FR04018_38,48.9039,2.3847,38,STA-FR04018,NET-FR004A,ZON-FR11ZAG01
SPO-FR04018_8,48.9039,2.3847,8,STA-FR04018,NET-FR004A,ZON-FR11ZAG01
SPO-FR04018_1,48.9039,2.3847,1,STA-FR04018,NET-FR004A,ZON-FR11ZAG01
SPO-FR04018_464,48.9039,2.3847,464,STA-FR04018,NET-FR004A,ZON-FR04A01
SPO-FR04018_482,48.9039,2.3847,482,STA-FR04018,NET-FR004A,ZON-FR04A01
SPO-FR04023_7,49.04639,2.043056,7,STA-FR04023,NET-FR004A,ZON-FR11ZAG01
SPO-FR04023_5,49.04639,2.043056,5,STA-FR04023,NET-FR004A,ZON-FR11ZAG01
SPO-FR04024_38,48.99083,2.444722,38,STA-FR04024,NET-FR004A,ZON-FR11ZAG01
SPO-FR04024_8,48.99083,2.444722,8,STA-FR04024,NET-FR004A,ZON-FR11ZAG01
SPO-FR04024_6001,48.99083,2.444722,6001,STA-FR04024,NET-FR004A,ZON-FR11ZAG01
SPO-FR04029_38,48.799168,2.130556,38,STA-FR04029,NET-FR004A,ZON-FR11ZAG01
SPO-FR04029_8,48.799168,2.130556,8,STA-FR04029,NET-FR004A,ZON-FR11ZAG01
SPO-FR04029_7,48.799168,2.130556,7,STA-FR04029,NET-FR004A,ZON-FR11ZAG01
SPO-FR04031_38,48.86889,2.311944,38,STA-FR04031,NET-FR004A,ZON-FR11ZAG01
SPO-FR04031_8,48.86889,2.311944,8,STA-FR04031,NET-FR004A,ZON-FR11ZAG01
SPO-FR04031_5,48.86889,2.311944,5,STA-FR04031,NET-FR004A,ZON-FR11ZAG01
SPO-FR04034_5606,48.7758,2.3758,5606,STA-FR04034,NET-FR004A,ZON-FR04A01
SPO-FR04034_5029,48.7758,2.3758,5029,STA-FR04034,NET-FR004A,ZON-FR04A01
SPO-FR04034_5610,48.7758,2.3758,5610,STA-FR04034,NET-FR004A,ZON-FR04A01
SPO-FR04034_5617,48.7758,2.3758,5617,STA-FR04034,NET-FR004A,ZON-FR04A01
SPO-FR04034_5623,48.7758,2.3758,5623,STA-FR04034,NET-FR004A,ZON-FR04A01
SPO-FR04034_5759,48.7758,2.3758,5759,STA-FR04034,NET-FR004A,ZON-FR04A01
SPO-FR04034_5626,48.7758,2.3758,5626,STA-FR04034,NET-FR004A,ZON-FR04A01
SPO-FR04034_431,48.7758,2.3758,431,STA-FR04034,NET-FR004A,ZON-FR11ZAG01
SPO-FR04034_21,48.7758,2.3758,21,STA-FR04034,NET-FR004A,ZON-FR11ZAG01
SPO-FR04034_20,48.7758,2.3758,20,STA-FR04034,NET-FR004A,ZON-FR11ZAG01
SPO-FR04034_5406,48.7758,2.3758,5406,STA-FR04034,NET-FR004A,ZON-FR04A01
SPO-FR04034_5419,48.7758,2.3758,5419,STA-FR04034,NET-FR004A,ZON-FR04A01
SPO-FR04034_5655,48.7758,2.3758,5655,STA-FR04034,NET-FR004A,ZON-FR04A01
SPO-FR04034_38,48.7758,2.3758,38,STA-FR04034,NET-FR004A,ZON-FR11ZAG01
SPO-FR04034_8,48.7758,2.3758,8,STA-FR04034,NET-FR004A,ZON-FR11ZAG01
SPO-FR04034_7,48.7758,2.3758,7,STA-FR04034,NET-FR004A,ZON-FR11ZAG01
SPO-FR04034_5,48.7758,2.3758,5,STA-FR04034,NET-FR004A,ZON-FR11ZAG01
SPO-FR04034_6001,48.7758,2.3758,6001,STA-FR04034,NET-FR004A,ZON-FR11ZAG01
SPO-FR04034_5712,48.7758,2.3758,5712,STA-FR04034,NET-FR004A,ZON-FR04A01
SPO-FR04034_1,48.7758,2.3758,1,STA-FR04034,NET-FR004A,ZON-FR11ZAG01
SPO-FR04034_464,48.7758,2.3758,464,STA-FR04034,NET-FR004A,ZON-FR11ZAG01
SPO-FR04034_482,48.7758,2.3758,482,STA-FR04034,NET-FR004A,ZON-FR11ZAG01
SPO-FR04037_5606,48.82861,2.360278,5606,STA-FR04037,NET-FR004A,ZON-FR04A01
SPO-FR04037_5029,48.82861,2.360278,5029,STA-FR04037,NET-FR004A,ZON-FR11ZAG01
SPO-FR04037_5610,48.82861,2.360278,5610,STA-FR04037,NET-FR004A,ZON-FR11ZAG01
SPO-FR04037_5617,48.82861,2.360278,5617,STA-FR04037,NET-FR004A,ZON-FR11ZAG01
SPO-FR04037_5623,48.82861,2.360278,5623,STA-FR04037,NET-FR004A,ZON-FR11ZAG01
SPO-FR04037_5759,48.82861,2.360278,5759,STA-FR04037,NET-FR004A,ZON-FR11ZAG01
SPO-FR04037_5626,48.82861,2.360278,5626,STA-FR04037,NET-FR004A,ZON-FR11ZAG01
SPO-FR04037_5406,48.82861,2.360278,5406,STA-FR04037,NET-FR004A,ZON-FR04A01
SPO-FR04037_5419,48.82861,2.360278,5419,STA-FR04037,NET-FR004A,ZON-FR11ZAG01
SPO-FR04037_5655,48.82861,2.360278,5655,STA-FR04037,NET-FR004A,ZON-FR11ZAG01
SPO-FR04037_38,48.82861,2.360278,38,STA-FR04037,NET-FR004A,ZON-FR11ZAG01
SPO-FR04037_8,48.82861,2.360278,8,STA-FR04037,NET-FR004A,ZON-FR11ZAG01
SPO-FR04037_7,48.82861,2.360278,7,STA-FR04037,NET-FR004A,ZON-FR11ZAG01
SPO-FR04037_5712,48.82861,2.360278,5712,STA-FR04037,NET-FR004A,ZON-FR04A01
SPO-FR04038_38,48.581944,1.883333,38,STA-FR04038,NET-FR004A,ZON-FR11ZRE01
SPO-FR04038_8,48.581944,1.883333,8,STA-FR04038,NET-FR004A,ZON-FR11ZRE01
SPO-FR04038_9,48.581944,1.883333,9,STA-FR04038,NET-FR004A,ZON-FR11ZRE01
SPO-FR04038_7,48.581944,1.883333,7,STA-FR04038,NET-FR004A,ZON-FR11ZRE01
SPO-FR04041_431,48.87333,2.32972,431,STA-FR04041,NET-FR004A,ZON-FR04A01
SPO-FR04041_21,48.87333,2.32972,21,STA-FR04041,NET-FR004A,ZON-FR04A01
SPO-FR04041_20,48.87333,2.32972,20,STA-FR04041,NET-FR004A,ZON-FR04A01
SPO-FR04041_464,48.87333,2.32972,464,STA-FR04041,NET-FR004A,ZON-FR04A01
SPO-FR04041_482,48.87333,2.32972,482,STA-FR04041,NET-FR004A,ZON-FR04A01
SPO-FR04048_7,49.100277,2.343889,7,STA-FR04048,NET-FR004A,ZON-FR11ZRE01
SPO-FR04048_6001,49.100277,2.343889,6001,STA-FR04048,NET-FR004A,ZON-FR11ZRE01
SPO-FR04049_7,48.679443,2.165556,7,STA-FR04049,NET-FR004A,ZON-FR11ZAG01
SPO-FR04051_38,48.95139,2.223611,38,STA-FR04051,NET-FR004A,ZON-FR11ZAG01
SPO-FR04051_8,48.95139,2.223611,8,STA-FR04051,NET-FR004A,ZON-FR11ZAG01
SPO-FR04055_20,48.86212,2.344616,20,STA-FR04055,NET-FR004A,ZON-FR11ZAG01
SPO-FR04055_38,48.86212,2.344616,38,STA-FR04055,NET-FR004A,ZON-FR11ZAG01
SPO-FR04055_8,48.86212,2.344616,8,STA-FR04055,NET-FR004A,ZON-FR11ZAG01
SPO-FR04055_7,48.86212,2.344616,7,STA-FR04055,NET-FR004A,ZON-FR11ZAG01
SPO-FR04055_5,48.86212,2.344616,5,STA-FR04055,NET-FR004A,ZON-FR11ZAG01
SPO-FR04055_6001,48.86212,2.344616,6001,STA-FR04055,NET-FR004A,ZON-FR11ZAG01
SPO-FR04058_10,48.925278,2.356667,10,STA-FR04058,NET-FR004A,ZON-FR11ZAG01
SPO-FR04058_38,48.925278,2.356667,38,STA-FR04058,NET-FR004A,ZON-FR11ZAG01
SPO-FR04058_8,48.925278,2.356667,8,STA-FR04058,NET-FR004A,ZON-FR11ZAG01
SPO-FR04058_5,48.925278,2.356667,5,STA-FR04058,NET-FR004A,ZON-FR11ZAG01
SPO-FR04058_6001,48.925278,2.356667,6001,STA-FR04058,NET-FR004A,ZON-FR11ZAG01
SPO-FR04059_38,48.93722,2.361667,38,STA-FR04059,NET-FR004A,ZON-FR11ZAG01
SPO-FR04059_8,48.93722,2.361667,8,STA-FR04059,NET-FR004A,ZON-FR11ZAG01
SPO-FR04060_38,48.8572,2.2933,38,STA-FR04060,NET-FR004A,ZON-FR11ZAG01
SPO-FR04060_8,48.8572,2.2933,8,STA-FR04060,NET-FR004A,ZON-FR11ZAG01
SPO-FR04063_38,48.9964,1.7033,38,STA-FR04063,NET-FR004A,ZON-FR11ZAG01
SPO-FR04063_8,48.9964,1.7033,8,STA-FR04063,NET-FR004A,ZON-FR11ZAG01
SPO-FR04063_7,48.9964,1.7033,7,STA-FR04063,NET-FR004A,ZON-FR11ZAG01
SPO-FR04066_7,48.364166,2.236944,7,STA-FR04066,NET-FR004A,ZON-FR11ZRE01
SPO-FR04066_5,48.364166,2.236944,5,STA-FR04066,NET-FR004A,ZON-FR11ZRE01
SPO-FR04066_6001,48.364166,2.236944,6001,STA-FR04066,NET-FR004A,ZON-FR11ZRE01
SPO-FR04069_38,48.54139,2.661389,38,STA-FR04069,NET-FR004A,ZON-FR11ZAG01
SPO-FR04069_8,48.54139,2.661389,8,STA-FR04069,NET-FR004A,ZON-FR11ZAG01
SPO-FR04069_7,48.54139,2.661389,7,STA-FR04069,NET-FR004A,ZON-FR11ZAG01
SPO-FR04071_431,48.856388,2.335278,431,STA-FR04071,NET-FR004A,ZON-FR04A01
SPO-FR04071_21,48.856388,2.335278,21,STA-FR04071,NET-FR004A,ZON-FR04A01
SPO-FR04071_20,48.856388,2.335278,20,STA-FR04071,NET-FR004A,ZON-FR04A01
SPO-FR04071_38,48.856388,2.335278,38,STA-FR04071,NET-FR004A,ZON-FR11ZAG01
SPO-FR04071_8,48.856388,2.335278,8,STA-FR04071,NET-FR004A,ZON-FR11ZAG01
SPO-FR04071_464,48.856388,2.335278,464,STA-FR04071,NET-FR004A,ZON-FR04A01
SPO-FR04071_482,48.856388,2.335278,482,STA-FR04071,NET-FR004A,ZON-FR04A01
SPO-FR04098_38,48.84028,2.635278,38,STA-FR04098,NET-FR004A,ZON-FR11ZAG01
SPO-FR04098_8,48.84028,2.635278,8,STA-FR04098,NET-FR004A,ZON-FR11ZAG01
SPO-FR04098_7,48.84028,2.635278,7,STA-FR04098,NET-FR004A,ZON-FR11ZAG01
SPO-FR04098_5,48.84028,2.635278,5,STA-FR04098,NET-FR004A,ZON-FR11ZAG01
SPO-FR04099_5,48.840557,2.484444,5,STA-FR04099,NET-FR004A,ZON-FR11ZAG01
SPO-FR04100_38,48.881947,2.507222,38,STA-FR04100,NET-FR004A,ZON-FR11ZAG01
SPO-FR04100_8,48.881947,2.507222,8,STA-FR04100,NET-FR004A,ZON-FR11ZAG01
SPO-FR04100_7,48.881947,2.507222,7,STA-FR04100,NET-FR004A,ZON-FR11ZAG01
SPO-FR04101_38,48.816387,2.5175,38,STA-FR04101,NET-FR004A,ZON-FR11ZAG01
SPO-FR04101_8,48.816387,2.5175,8,STA-FR04101,NET-FR004A,ZON-FR11ZAG01
SPO-FR04101_7,48.816387,2.5175,7,STA-FR04101,NET-FR004A,ZON-FR11ZAG01
SPO-FR04105_38,48.8728,2.4219,38,STA-FR04105,NET-FR004A,ZON-FR04A01
SPO-FR04105_8,48.8728,2.4219,8,STA-FR04105,NET-FR004A,ZON-FR04A01
SPO-FR04118_431,48.870274,2.3325,431,STA-FR04118,NET-FR004A,ZON-FR11ZAG01
SPO-FR04118_21,48.870274,2.3325,21,STA-FR04118,NET-FR004A,ZON-FR11ZAG01
SPO-FR04118_20,48.870274,2.3325,20,STA-FR04118,NET-FR004A,ZON-FR11ZAG01
SPO-FR04118_38,48.870274,2.3325,38,STA-FR04118,NET-FR004A,ZON-FR11ZAG01
SPO-FR04118_8,48.870274,2.3325,8,STA-FR04118,NET-FR004A,ZON-FR11ZAG01
SPO-FR04118_5,48.870274,2.3325,5,STA-FR04118,NET-FR004A,ZON-FR11ZAG01
SPO-FR04118_464,48.870274,2.3325,464,STA-FR04118,NET-FR004A,ZON-FR11ZAG01
SPO-FR04118_482,48.870274,2.3325,482,STA-FR04118,NET-FR004A,ZON-FR11ZAG01
SPO-FR04122_431,48.528057,2.653611,431,STA-FR04122,NET-FR004A,ZON-FR04A01
SPO-FR04122_21,48.528057,2.653611,21,STA-FR04122,NET-FR004A,ZON-FR04A01
SPO-FR04122_20,48.528057,2.653611,20,STA-FR04122,NET-FR004A,ZON-FR04A01
SPO-FR04122_38,48.528057,2.653611,38,STA-FR04122,NET-FR004A,ZON-FR11ZAG01
SPO-FR04122_8,48.528057,2.653611,8,STA-FR04122,NET-FR004A,ZON-FR11ZAG01
SPO-FR04122_5,48.528057,2.653611,5,STA-FR04122,NET-FR004A,ZON-FR11ZAG01
SPO-FR04122_6001,48.528057,2.653611,6001,STA-FR04122,NET-FR004A,ZON-FR11ZAG01
